msl,sst,u10,v10,ws,t2m,rh,tp
100851.92708333333,28.312363333333366,2.1474978216666667,-2.303129825,3.6248378702844213,28.542226166666666,65.7619715,0.05197525046
100786.13500000001,28.312607500000016,2.616990405,-2.3513641416666666,3.571513971156914,27.128011166666667,75.10830933333334,0.08249282699999999
100832.03166666666,28.31284083333335,2.680552165,-2.6269836333333334,3.8916176256019095,28.764688916666667,67.67153908333334,0.23412704586
100751.30708333333,28.313072500000022,2.6334406583333334,-3.5135676083333336,4.518207410433167,27.506011833333332,75.19501408333333,0.00143051146
100784.63,28.313314166666682,2.95611825,-2.6563390166666667,4.305760383014182,29.20203675,67.111897,0.0166893009
100715.73541666666,28.313551666666672,2.3426081291666665,-2.9689254750000003,3.9601834813426326,27.626861666666667,78.79020133333334,0.0
100705.93833333334,28.313785000000024,2.20187631,-0.9504598033333332,2.9026768038762167,29.402353916666666,69.10408141666666,0.0
100716.12541666666,28.314025833333357,2.3397929,-2.3755264166666668,3.472125314020245,27.704803333333334,76.17326874999999,0.0
100898.18291666667,28.314260000000022,2.2145818083333335,-1.721460975,3.0082160572114174,29.02337633333333,66.91881833333333,0.0
100890.60416666667,28.314500000000024,2.1550267583333333,-3.25271225,4.133915155113295,27.420338833333332,73.40409975,0.0
100981.19166666667,28.31473250000002,2.759918236666667,-2.99442165,4.4120447798657,28.940338166666667,59.89205225,0.0
100929.03708333334,28.31497583333336,2.12975565,-3.300146741666667,4.0437446776221835,27.57815558333333,69.26050275,0.0
100943.5675,28.315206666666683,2.7429377083333333,-1.4436696392083332,3.709173549299511,28.928655000000003,65.5210385,0.0
100847.0625,28.315441666666686,1.6331965208333334,-2.2045580633333333,2.9869335245289244,27.48574825,79.07694483333334,0.0
100809.98458333332,28.31568166666669,1.917741140333333,0.056234999999999986,2.534248579505601,29.42278025,64.945933,0.0
100793.88958333334,28.315916666666695,1.3999137858333333,-1.095315305,2.1305954145515966,27.795603333333332,74.65295216666667,0.0
100881.99958333334,28.316159166666694,1.5110626299999999,1.1293424,2.354347152421955,29.523803666666666,66.45671449999999,0.0100135804
100844.33374999999,28.316390000000016,1.6260566791666669,-1.2315750066666666,2.285195634223758,27.783335500000003,77.74087491666667,0.0
100981.20833333333,28.316624166666696,1.37212245,1.4138552224999998,2.51269854928352,29.298014416666664,71.06865108333334,0.01335144032
100980.90083333333,28.31687166666669,1.3479919391666666,-0.7663777698333334,2.047151347445026,28.104726166666666,76.22954233333333,0.0
100937.10416666667,28.317100000000014,1.3893890483333333,0.7842877733333333,2.3451424702495953,29.475860416666666,68.13255308333333,0.0
100945.68333333333,28.31734166666669,1.2763621108333334,-0.7264188075,2.3902200996073657,28.6457825,75.76283975,0.0009536743
100916.84875,28.31757666666668,1.4610735675,0.25999196333333335,2.7037528319948065,30.111908,63.27427025,0.0
101013.80708333333,28.317810833333343,1.4686253885833331,-0.4514872215833334,2.0777408290886252,28.423817916666668,80.0022305,0.05722045816
101087.05666666666,28.318050000000028,1.8023033149999999,0.3131218,2.609096402679173,29.89868158333333,70.22254858333334,0.15258789
101025.47875000001,28.31828333333336,1.5973612291666666,0.2665456108333333,2.063040963031755,28.597493416666666,78.77639716666665,0.04673004092
100967.5475,28.318522500000018,2.1889292266666667,-0.3788897233333333,2.695461347094716,29.202779000000003,76.41662833333334,1.3322830109000001
100925.42166666668,28.318760000000022,1.3978220533333332,-0.023314150250000016,1.7462927953508303,27.564565083333335,80.99199933333334,0.12350082246
100874.66625000001,28.318998333333358,2.432017045,-1.5727170358333333,3.177168053840752,29.290923916666667,72.46683675,0.1678466813
100810.63083333334,28.31923416666669,2.1252492183333334,-2.0482037749999997,3.097383274669108,28.562256,76.10448366666667,0.0
100959.5775,28.319467500000016,1.629337315,-0.06403732333333333,1.9894550341770803,29.397725500000004,71.67814958333334,0.51975250478
100995.50041666666,28.31971000000004,0.8897285566666667,-1.0391438716666668,1.8211640506437707,27.805308166666666,79.18154008333333,0.02384185796
100938.91708333332,28.319941666666693,1.6915384775,-0.7707544966666666,2.7948280026585937,29.167867,73.14934358333333,1.8343925344
100917.21291666666,28.320176666666693,-0.9760932933333333,0.1559829725833333,2.123114232332363,26.04666125,87.3036795,19.319534168
100901.63541666667,28.32042000000003,-1.2858581466666668,0.8429171271666668,2.1956342172671497,26.583038333333334,81.010154,2.425432251
100866.06166666666,28.320648333333352,-0.5956687895833334,2.593612691666667,2.8481186550018975,26.20595308333333,86.18541208333333,2.7656554913
100954.14583333333,28.320895833333353,-1.2098007241666666,3.1660143583333333,3.497770078336636,26.689270083333337,82.257108,3.46279141
101022.99958333334,28.321128333333363,-1.3527806566666667,3.2608655583333337,3.5893305550769874,25.850891,87.18833291666665,2.840518966
101156.07791666668,28.321361666666686,-0.2840067616666666,2.92780305,3.433451696835293,27.87138883333333,78.65365583333333,0.3385543794
101282.85416666667,28.321602500000015,-1.2574590183333334,2.4818674583333333,3.1152038913821554,25.528615416666668,89.83846758333334,7.232189184
101305.07875,28.321836666666687,-0.39164605166666666,1.5254758166666667,2.4771966632981037,27.296061249999998,79.35991091666666,0.48112869712
101231.31791666667,28.322076666666693,-0.11819966083333333,1.0494003291666667,1.268462080663472,26.809783999999997,84.99036758333334,0.65994262546
101193.10333333333,28.32231000000003,0.6970545399999999,0.5539449038333334,2.039455844078511,27.967173250000002,77.30239091666667,0.7209777802
101062.75,28.322545833333354,0.4327138166666667,0.5946286533333334,1.045236094825563,27.24866725,82.73348591666667,0.029563904019999997
101033.755,28.32278750000002,1.3970006341666668,-1.23435975,2.179431395914079,27.75005075,80.5662455,0.911235806
100941.76000000001,28.323020000000025,0.6548156628333333,-1.1498514683333334,1.8339996954633604,27.238556083333332,81.05356533333334,0.487804417
100893.59958333334,28.323258333333357,1.7314872766666667,-1.3409360216666668,2.515905729158878,28.914327083333333,72.08821383333334,0.00095367432
100897.57250000001,28.323494166666688,0.9839274166666666,-0.9799626625000001,2.028711552538625,28.070872166666664,73.80971625,0.00143051146
100956.48416666668,28.32373583333336,1.2718925766666667,-0.866081225,2.4260648150615665,28.80896,69.103148,0.0
100864.3275,28.323969166666704,1.7103106133333332,-3.2139282333333337,3.7512661303320596,28.046223916666666,73.01766583333334,0.012874603
100760.63500000001,28.324200000000033,1.4062576225,-1.765249875,2.787311539770624,29.601186166666665,65.91115091666667,0.00047683716
100807.94750000001,28.324445000000026,1.8459739725000002,-1.2335217691666667,2.3399545473344756,28.45006325,77.15563533333334,0.6818771149
100716.64041666668,28.32468000000003,1.1856549641666667,-1.8144416666666665,2.991236676080659,29.404754666666665,72.23268308333333,0.018119811899999998
100666.86,28.324912500000025,2.0001347675,-1.580909725,2.641248151686577,28.923207583333333,78.10498641666666,0.0095367432
100731.39583333333,28.32515416666668,1.3517061810833333,-1.0410575966666666,2.4347804302947202,29.799987666666667,71.604475,0.35047530316
100757.96958333334,28.32538666666669,1.6281394999999999,-0.4341328916666667,1.8859594276289533,28.53224708333333,79.32799416666667,0.70238112756
100727.66583333333,28.325628333333352,0.8070767558333333,-0.248391467,1.967715827649269,29.607309916666665,71.48627333333333,0.08392333726
100774.97375,28.325863333333356,1.1783739725,0.05246607599999999,1.3814659025049745,28.626230916666668,79.51063325,0.0066757203
